synset	hyponym	lang	gloss
woman	prostitute	Japanese	傾城
woman	prostitute	Japanese	喜びの女性
woman	prostitute	Japanese	賤業婦
woman	prostitute	Japanese	淫女
woman	prostitute	Japanese	パンパン
woman	prostitute	Japanese	淫売
woman	prostitute	Japanese	売_春_婦
woman	prostitute	Japanese	倡婦
woman	prostitute	Japanese	女菩薩
woman	prostitute	Japanese	闇の女
woman	prostitute	Japanese	傾国
woman	prostitute	Japanese	浮かれ妻
woman	prostitute	Japanese	淫売婦
woman	prostitute	Japanese	賎業婦
woman	prostitute	Japanese	山衆
woman	prostitute	Georgian	მეძავი
woman	prostitute	Polish	prostytutka
woman	prostitute	Polish	kurwa
woman	prostitute	Polish	dziwka
woman	prostitute	Polish	dziewka
woman	prostitute	Polish	sportowe_lady
woman	prostitute	Polish	stręczycielka
woman	prostitute	Polish	kobieta_z_ulicy
woman	prostitute	Polish	lady_przyjemności
woman	prostitute	Polish	nierządnica
woman	prostitute	Basque	prostituta
woman	prostitute	Basque	puta
woman	prostitute	Basque	emagaldu
woman	prostitute	Basque	ematxar
woman	prostitute	Basque	urdanga
woman	prostitute	Serbian	проститутка
woman	prostitute	Serbian	блудница
woman	prostitute	Serbian	курва
woman	prostitute	Serbian	жена_улице
woman	prostitute	Serbian	дама_задовољства
woman	prostitute	Serbian	спортске_дама
woman	prostitute	Chinese	妓_女
woman	prostitute	Chinese	女士的快乐
woman	prostitute	Chinese	鸨母
woman	prostitute	Chinese	体育女士
woman	prostitute	Chinese	妓女
woman	prostitute	Chinese	女人的街道
woman	prostitute	Greek	πόρνη
woman	prostitute	Greek	εκπορνεύομαι
woman	prostitute	Greek	τσούλα
woman	prostitute	Greek	γυναίκα_του_δρόμου
woman	prostitute	Greek	κυρία_της_ευχαρίστησης
woman	prostitute	Greek	μαστροπός
woman	prostitute	Greek	αθλητικές_κυρία
woman	prostitute	Vietnamese	nhà_thổ
woman	prostitute	Vietnamese	thể_thao_phụ_nữ
woman	prostitute	Vietnamese	phụ_nữ_của_niềm_vui
woman	prostitute	Vietnamese	mai_dâm
woman	prostitute	Vietnamese	ăn_chơi_trụy_lạc
woman	prostitute	Vietnamese	điếm
woman	prostitute	Vietnamese	điếm
woman	prostitute	Vietnamese	gái_mại_dâm
woman	prostitute	Vietnamese	gái_điếm
woman	prostitute	Vietnamese	người_phụ_nữ_của_đường_phố
woman	prostitute	Arabic	عاهرة
woman	prostitute	Arabic	مومس
woman	prostitute	Arabic	سيدة_الرياضية
woman	prostitute	Arabic	امرأة_من_الشارع
woman	prostitute	Arabic	سيدة_من_المتعة
woman	knockout	Swedish	lulu
woman	knockout	Swedish	bultpistol
woman	knockout	Swedish	professionella_brottning_matcher
woman	knockout	Swedish	pro-brottning
woman	knockout	Swedish	professionella_brottare
woman	knockout	Swedish	countout
woman	knockout	Swedish	pro_brottning
woman	knockout	Swedish	wrestling
woman	knockout	Swedish	professionell_brottare
woman	knockout	Swedish	pro_brottare
woman	knockout	Spanish	lulu
woman	knockout	Spanish	maravilla
woman	knockout	Spanish	lucha_libre_profesional
woman	knockout	Spanish	luchador_profesional
woman	knockout	Spanish	tía_buena
woman	knockout	Spanish	belleza
woman	knockout	Spanish	lucha_libre
woman	knockout	Spanish	bombón
woman	knockout	Spanish	mujer
woman	knockout	Spanish	preciosidad
woman	knockout	Spanish	combates_de_lucha_libre_profesional
woman	knockout	Spanish	luchadores_profesionales
woman	knockout	Spanish	countout
woman	knockout	Spanish	dos_de_tres_caídas_partido
woman	knockout	English	stunner
woman	knockout	English	knockout
woman	knockout	English	lulu
woman	knockout	English	smasher
woman	knockout	English	sweetheart
woman	knockout	English	beauty
woman	knockout	English	dish
woman	knockout	English	mantrap
woman	knockout	English	looker
woman	knockout	English	peach
woman	knockout	English	professional_wrestling
woman	knockout	English	ravisher
woman	knockout	Japanese	プ_ロ_レ_ス_ラ_ー
woman	knockout	Japanese	プロレス
woman	knockout	Japanese	小町
woman	knockout	Japanese	弁天
woman	knockout	Japanese	ビューティー
woman	knockout	Japanese	ベイビー
woman	knockout	Japanese	小町娘
woman	knockout	Japanese	プ_ロ_レ_ス
woman	knockout	Japanese	尤物
woman	knockout	Japanese	辨天
woman	knockout	Japanese	麗人
woman	knockout	Japanese	美姫
woman	knockout	Japanese	3_つ_の_滝_試_合_う_ち_2
woman	knockout	Japanese	ビューティ
woman	knockout	Japanese	傾城
woman	knockout	Japanese	シャン
woman	knockout	Japanese	物いう花
woman	knockout	Japanese	美形
woman	knockout	Japanese	蛾眉
woman	knockout	Japanese	もの言う花
woman	knockout	Japanese	ベビー
woman	knockout	Japanese	契情
woman	knockout	Japanese	美人
woman	knockout	Japanese	ルル
woman	knockout	Japanese	美女
woman	knockout	Japanese	物言う花
woman	knockout	Japanese	プ_ロ_レ_ス_の_試_合
woman	knockout	Japanese	佳人
woman	knockout	Japanese	別嬪
woman	knockout	Japanese	美玉
woman	knockout	Japanese	傾国
woman	knockout	Japanese	紅裙
woman	knockout	Polish	laseczka
woman	knockout	Polish	sztuka
woman	knockout	Polish	lasencja
woman	knockout	Polish	laska
woman	knockout	Polish	lulu
woman	knockout	Polish	pro_wrestler
woman	knockout	Polish	zawodowych_zapaśników
woman	knockout	Polish	pro-wrestlingu
woman	knockout	Polish	profesjonalnych_meczów_zapaśniczych
woman	knockout	Polish	wrestler
woman	knockout	Polish	countout
woman	knockout	Basque	eder
woman	knockout	Basque	emakume-puska
woman	knockout	Basque	neska_katxarro
woman	knockout	Basque	neska-puska
woman	knockout	Serbian	професионални_рвач
woman	knockout	Serbian	стручних_рвања_мечеве
woman	knockout	Serbian	два_од_три_меча_падова
woman	knockout	Serbian	професионалних_рвача
woman	knockout	Serbian	цоунтоут
woman	knockout	Serbian	про_рвач
woman	knockout	Serbian	лулу
woman	knockout	Serbian	про_рвању
woman	knockout	Chinese	职_业_摔_跤
woman	knockout	Chinese	专_业_摔_跤_手
woman	knockout	Chinese	亲_摔_跤
woman	knockout	Chinese	职_业_摔_跤_手
woman	knockout	Chinese	专_业_摔_跤_比_赛
woman	knockout	Chinese	俊秀
woman	knockout	Greek	επαγγελματίας_παλαιστής
woman	knockout	Greek	lulu
woman	knockout	Greek	επαγγελματική_πάλη
woman	knockout	Greek	πιστόλι_αιχμαλωσία_μπουλόνι
woman	knockout	Greek	επαγγελματικών_παλαιστές
woman	knockout	Greek	pro_wrestling
woman	knockout	Greek	countout
woman	knockout	Greek	δύο_από_τις_τρεις_πτώσεις_αγώνα
woman	knockout	Greek	επαγγελματικές_αγώνες_πάλης
woman	knockout	Greek	pro-wrestling
woman	knockout	Vietnamese	đô_vật_chuyên_nghiệp
woman	knockout	Vietnamese	đấu_vật_chuyên_nghiệp
woman	knockout	Vietnamese	trận_đấu_vật_chuyên_nghiệp
woman	knockout	Vietnamese	lulu
woman	knockout	Vietnamese	ủng_hộ_đấu_vật
woman	knockout	Vietnamese	countout
woman	knockout	Arabic	مصارع_محترف
woman	knockout	Arabic	المباريات_مصارعة_المحترفين
woman	knockout	Arabic	المصارعة_للمحترفين
woman	knockout	Arabic	المصارعين_المحترفين
woman	knockout	Arabic	لولو
woman	knockout	Arabic	مصارعة_المحترفين
woman	knockout	Arabic	الموالية_للمصارعة
woman	knockout	Arabic	مصارع_برو
woman	Black_woman	Swedish	Svarta_folkgrupper
woman	Black_woman	Swedish	Svart
woman	Black_woman	Swedish	Neger
woman	Black_woman	Swedish	svart_kvinna
woman	Black_woman	Swedish	svarta_kvinnor
woman	Black_woman	Swedish	svarta_människor
woman	Black_woman	Swedish	afrikansk_härkomst
woman	Black_woman	Swedish	svarta_samhället
woman	Black_woman	Spanish	negra
woman	Black_woman	Spanish	negro
woman	Black_woman	Spanish	persona_negra
woman	Black_woman	Spanish	mujer_negra
woman	Black_woman	Spanish	hombre_negro
woman	Black_woman	Spanish	raza_africana
woman	Black_woman	Spanish	raza_negra
woman	Black_woman	Spanish	Raza_negra
woman	Black_woman	Spanish	Etnia_negra
woman	Black_woman	Spanish	Piel_negra
woman	Black_woman	Spanish	Negro
woman	Black_woman	Spanish	mujer_negro
woman	Black_woman	Spanish	ascendencia_africana
woman	Black_woman	Spanish	mujeres_negras
woman	Black_woman	Spanish	negros
woman	Black_woman	Spanish	comunidad_negro
woman	Black_woman	English	Black
woman	Black_woman	English	Black_people
woman	Black_woman	English	Black_woman
woman	Black_woman	English	Black_Africans
woman	Black_woman	English	Black_Ppl
woman	Black_woman	English	Controversy_over_Black_identity
woman	Black_woman	English	African_blacks
woman	Black_woman	English	Controversies_over_black_people
woman	Black_woman	English	Black_men
woman	Black_woman	English	Black_community
woman	Black_woman	English	Black_race
woman	Black_woman	English	Forest_Negro
woman	Black_woman	English	Black_person
woman	Black_woman	English	Black_Person
woman	Black_woman	English	Black_male
woman	Black_woman	English	Black_communities
woman	Black_woman	English	Black_folk
woman	Black_woman	English	Controversy_over_Black_Identity
woman	Black_woman	English	Black-African
woman	Black_woman	English	Black_as_a_skin_color_identity
woman	Black_woman	English	Black-Africans
woman	Black_woman	English	Blk_ppl
woman	Black_woman	English	African_descent
woman	Black_woman	English	Black_female
woman	Black_woman	English	Black_males
woman	Black_woman	English	Black_african
woman	Black_woman	English	Black_People
woman	Black_woman	English	Black_ppl
woman	Black_woman	English	The_black_race
woman	Black_woman	English	African_black
woman	Black_woman	English	black_woman
woman	Black_woman	English	black_man
woman	Black_woman	English	black_people
woman	Black_woman	English	Black_people_in_West_Asia
woman	Black_woman	English	Negro-African
woman	Black_woman	English	Negro_Africans
woman	Black_woman	English	African-Negroes
woman	Black_woman	English	African_Negro
woman	Black_woman	English	Black_women
woman	Black_woman	English	African_Negroes
woman	Black_woman	English	Black_man
woman	Black_woman	English	Negro-Africans
woman	Black_woman	English	Black_peoples
woman	Black_woman	English	Black_African_people
woman	Black_woman	English	African_Negros
woman	Black_woman	English	African-Negro
woman	Black_woman	English	Blacks
woman	Black_woman	English	African_black_people
woman	Black_woman	English	Negro
woman	Black_woman	English	Black_African
woman	Black_woman	English	African-Negros
woman	Black_woman	English	Black_Race
woman	Black_woman	English	Black_females
woman	Black_woman	English	Negro_African
woman	Black_woman	English	Negroes
woman	Black_woman	Japanese	黒人
woman	Black_woman	Japanese	黒色人
woman	Black_woman	Japanese	黒_人_女_性
woman	Black_woman	Japanese	黒人女性
woman	Black_woman	Japanese	ア_フ_リ_カ_系
woman	Black_woman	Polish	czarna_kobieta
woman	Black_woman	Polish	czarne_kobiety
woman	Black_woman	Polish	czarnej_społeczności
woman	Black_woman	Polish	pochodzenia_afrykańskiego
woman	Black_woman	Basque	melanodermia
woman	Black_woman	Basque	beltz
woman	Black_woman	Serbian	црни_људи
woman	Black_woman	Serbian	афричког_порекла
woman	Black_woman	Serbian	црнкиње
woman	Black_woman	Serbian	црна_жена
woman	Black_woman	Chinese	尼格罗人种
woman	Black_woman	Chinese	尼格鲁人种
woman	Black_woman	Chinese	尼格罗人
woman	Black_woman	Chinese	尼格鲁-澳大利亚人种
woman	Black_woman	Chinese	赤道人种
woman	Black_woman	Chinese	黑色人种
woman	Black_woman	Chinese	刚果人种
woman	Black_woman	Chinese	黑人
woman	Black_woman	Chinese	黑种人
woman	Black_woman	Chinese	大老黑
woman	Black_woman	Chinese	黑_人_社_区_。
woman	Black_woman	Chinese	非_洲_裔
woman	Black_woman	Chinese	黑_人_妇_女
woman	Black_woman	Chinese	黑人妇女
woman	Black_woman	Greek	μαύρη_κοινότητα
woman	Black_woman	Greek	αφρικανικής_καταγωγής
woman	Black_woman	Greek	οι_μαύρες_γυναίκες
woman	Black_woman	Greek	μαύρη_γυναίκα
woman	Black_woman	Vietnamese	phụ_nữ_da_đen
woman	Black_woman	Vietnamese	người_da_đen
woman	Black_woman	Vietnamese	cộng_đồng_da_đen
woman	Black_woman	Vietnamese	gốc_châu_phi
woman	Black_woman	Arabic	أسود
woman	Black_woman	Arabic	سود
woman	Black_woman	Arabic	السود
woman	Black_woman	Arabic	زنوج
woman	Black_woman	Arabic	الشخص_الأسود
woman	Black_woman	Arabic	شخص_أسود
woman	Black_woman	Arabic	اسود
woman	Black_woman	Arabic	العرق_الأسود
woman	Black_woman	Arabic	Black_people
woman	Black_woman	Arabic	أصل_أفريقي
woman	Black_woman	Arabic	النساء_السود
woman	Black_woman	Arabic	أسود_امرأة
woman	bridesmaid	Swedish	brudtärna
woman	bridesmaid	Swedish	Brudtärna
woman	bridesmaid	Swedish	bridesmaids
woman	bridesmaid	Swedish	tärnor
woman	bridesmaid	Spanish	dama_de_honor
woman	bridesmaid	Spanish	Damas_de_honor
woman	bridesmaid	Spanish	Dama_de_honor
woman	bridesmaid	Spanish	madrina
woman	bridesmaid	Spanish	damas_de_honor
woman	bridesmaid	English	bridesmaid
woman	bridesmaid	English	maid_of_honor
woman	bridesmaid	English	Bridesmaid
woman	bridesmaid	English	maid_of_honour
woman	bridesmaid	English	Maid_of_honor
woman	bridesmaid	English	Matron_of_Honor
woman	bridesmaid	English	Bridesmaids
woman	bridesmaid	Japanese	ブライズメイド
woman	bridesmaid	Japanese	花嫁介添人
woman	bridesmaid	Japanese	介添人
woman	bridesmaid	Japanese	名_誉_の_メ_イ_ド
woman	bridesmaid	Japanese	典侍
woman	bridesmaid	Polish	druhna
woman	bridesmaid	Polish	druhną
woman	bridesmaid	Polish	Druhny
woman	bridesmaid	Polish	drużka
woman	bridesmaid	Polish	druhny
woman	bridesmaid	Basque	ohorezko_dama
woman	bridesmaid	Serbian	деверуша
woman	bridesmaid	Serbian	deveruša
woman	bridesmaid	Serbian	деверуше
woman	bridesmaid	Chinese	伴娘
woman	bridesmaid	Chinese	伴_娘
woman	bridesmaid	Chinese	伴娘_女儐相_女傧相
woman	bridesmaid	Chinese	女儐相
woman	bridesmaid	Chinese	婦從者
woman	bridesmaid	Chinese	送嫁妹
woman	bridesmaid	Greek	παράνυμφος
woman	bridesmaid	Greek	bridesmaids
woman	bridesmaid	Greek	κουμπάρα
woman	bridesmaid	Vietnamese	phù_dâu
woman	bridesmaid	Vietnamese	dâu_phụ
woman	bridesmaid	Vietnamese	cô_phù_dâu
woman	bridesmaid	Arabic	إشبينة_العروس
woman	bridesmaid	Arabic	خادمة_الشرف
woman	bridesmaid	Arabic	صديقة_العروسة
woman	bridesmaid	Arabic	وصيفه_الشرف
woman	broad	Swedish	tjej
woman	broad	Swedish	bred
woman	broad	Spanish	gachí
woman	broad	Spanish	pava
woman	broad	Spanish	tía
woman	broad	Spanish	piba
woman	broad	Spanish	ancho
woman	broad	English	broad
woman	broad	Japanese	女
woman	broad	Japanese	助
woman	broad	Japanese	おんな
woman	broad	Japanese	すけ
woman	broad	Japanese	広い
woman	broad	Polish	szeroki
woman	broad	Basque	neska
woman	broad	Serbian	широк
woman	broad	Chinese	广阔
woman	broad	Greek	ευρύς
woman	broad	Vietnamese	rộng
woman	broad	Arabic	واسع
woman	cat	Spanish	víbora
woman	cat	English	cat
woman	cat	Japanese	キャット
woman	cat	Basque	zital
woman	cat	Basque	maltzur
woman	Cinderella	Spanish	cenicienta
woman	Cinderella	English	Cinderella
woman	Cinderella	Japanese	シンデレラ
woman	coquette	Swedish	vamp
woman	coquette	Swedish	kokett
woman	coquette	Swedish	förförerska
woman	coquette	Swedish	tjuserska
woman	coquette	Swedish	slyna
woman	coquette	Swedish	manslukerska
woman	coquette	Swedish	minx
woman	coquette	Swedish	prickteaser
woman	coquette	Swedish	vamper
woman	coquette	Spanish	coqueta
woman	coquette	Spanish	vampiresa
woman	coquette	Spanish	vamper
woman	coquette	Spanish	mujer_fatal
woman	coquette	Spanish	seductora
woman	coquette	Spanish	vampiro
woman	coquette	Spanish	marta
woman	coquette	Spanish	prickteaser
woman	coquette	English	vamp
woman	coquette	English	coquette
woman	coquette	English	tease
woman	coquette	English	flirt
woman	coquette	English	minx
woman	coquette	English	prickteaser
woman	coquette	English	vamper
woman	coquette	English	Vamp
woman	coquette	Japanese	コケット
woman	coquette	Japanese	男誑し
woman	coquette	Japanese	妖女
woman	coquette	Japanese	妖婦
woman	coquette	Japanese	阿婆擦れ女
woman	coquette	Japanese	浮気女
woman	coquette	Japanese	蓮葉
woman	coquette	Japanese	ヴァンプ
woman	coquette	Japanese	prickteaser
woman	coquette	Japanese	あば擦れ女
woman	coquette	Japanese	男殺し
woman	coquette	Japanese	生意気な娘
